date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:59:00	14094/14094	---M--	200	added ('OK')	image/png	etag:%22370e-641af5af-a81aa4d70a7c98af;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/review/review2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/review/review2.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:59:02	12049/12049	---M--	200	added ('OK')	image/png	etag:%222f11-641af5af-849c9d161e9f7eeb;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/review/review3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/review/review3.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:59:09	14235/14235	---M--	200	added ('OK')	image/png	etag:%22379b-641af5b1-1af90519e6e9f270;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/review/review4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/review/review4.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:59:11	12015/12015	---M--	200	added ('OK')	image/png	etag:%222eef-641af5b1-1ec20b0abb364bcb;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/review/review5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/review/review5.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:59:15	295/295	---M-Z	200	added ('OK')	application/javascript	etag:%22127-641af46a-90d7b609a7c39c1c;gz%22	https://andit.co/projects/html/and-tour/demo/assets/js/slick-slider.js	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/js/slick-slider.js	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:59:16	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:%22a76f-641af46c-7f30164cc9a021ff;gz%22	https://andit.co/projects/html/and-tour/demo/assets/js/slick.min.js	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/js/slick.min.js	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:59:16	278/278	---M-Z	200	added ('OK')	application/javascript	etag:%22116-641af469-4ab7e1d6497f0922;gz%22	https://andit.co/projects/html/and-tour/demo/assets/js/payment-form.js	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/js/payment-form.js	(from https://andit.co/projects/html/and-tour/demo/tour-booking-submission.html)
12:59:34	77838/77838	---M--	200	added ('OK')	image/png	etag:%221300e-641af503-6ce2e5c484af9e73;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/destination/main-page1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/destination/main-page1.png	(from https://andit.co/projects/html/and-tour/demo/top-destinations.html)
12:59:41	78090/78090	---M--	200	added ('OK')	image/png	etag:%221310a-641af505-ec94fc36f81bf064;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/destination/main-page2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/destination/main-page2.png	(from https://andit.co/projects/html/and-tour/demo/top-destinations.html)
12:59:46	78699/78699	---M--	200	added ('OK')	image/png	etag:%221336b-641af505-475a541c51b4af3a;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/destination/main-page3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/destination/main-page3.png	(from https://andit.co/projects/html/and-tour/demo/top-destinations.html)
12:59:50	83889/83889	---M--	200	added ('OK')	image/png	etag:%22147b1-641af507-e5cd58c4158c50b3;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/destination/main-page4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/destination/main-page4.png	(from https://andit.co/projects/html/and-tour/demo/top-destinations.html)
12:59:55	88518/88518	---M--	200	added ('OK')	image/png	etag:%22159c6-641af507-765afba16a70b426;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/destination/main-page5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/destination/main-page5.png	(from https://andit.co/projects/html/and-tour/demo/top-destinations.html)
12:59:56	767174/767174	---M--	200	added ('OK')	image/png	etag:%22bb4c6-641af5c8-e7d41af09546b8d7;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/big-img6.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/big-img6.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:59:59	7128/7128	---M--	200	added ('OK')	image/png	etag:%221bd8-641af4c4-4bd98c6f5f8e89da;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/biman_bangla.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/biman_bangla.png	(from https://andit.co/projects/html/and-tour/demo/flight-search-result.html)
12:59:59	92122/92122	---M--	200	added ('OK')	image/png	etag:%22167da-641af509-126f87df7798e24e;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/destination/main-page6.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/destination/main-page6.png	(from https://andit.co/projects/html/and-tour/demo/top-destinations.html)
13:00:06	846351/846351	---M--	200	added ('OK')	image/png	etag:%22cea0f-641af5cb-e3b73a5d2113bb0d;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/big-img7.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/big-img7.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
13:00:10	1446/1446	---M--	200	added ('OK')	image/png	etag:%225a6-641af545-3919861e89ed24bd;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/right_arrow.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/right_arrow.png	(from https://andit.co/projects/html/and-tour/demo/flight-search-result.html)
13:00:12	14319/14319	---M--	200	added ('OK')	image/png	etag:%2237ef-641af52b-8532dddd6862ef2e;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/bg.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/bg.png	(from https://andit.co/projects/html/and-tour/demo/flight-search-result.html)
13:00:22	155050/155050	---M--	200	added ('OK')	image/png	etag:%2225daa-641af519-92cfed978e785ae0;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/hotel/hotel-list-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/hotel/hotel-list-2.png	(from https://andit.co/projects/html/and-tour/demo/hotel-search-list.html)
13:00:22	144809/144809	---M--	200	added ('OK')	image/png	etag:%22235a9-641af516-36ede9a49a4d172c;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/hotel/hotel-list-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/hotel/hotel-list-1.png	(from https://andit.co/projects/html/and-tour/demo/hotel-search-list.html)
13:00:30	213848/213848	---M--	200	added ('OK')	image/png	etag:%2234358-641af519-2ef9eff31d31b2a4;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/hotel/hotel-list-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/hotel/hotel-list-3.png	(from https://andit.co/projects/html/and-tour/demo/hotel-search-list.html)
13:00:34	480/480	---M--	200	added ('OK')	image/png	etag:%221e0-641af528-d5b7a66104fd8318;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/ac.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/ac.png	(from https://andit.co/projects/html/and-tour/demo/hotel-details.html)
13:00:34	231/231	---M--	200	added ('OK')	image/png	etag:%22e7-641af552-d71a18d1c3a64fe4;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/tv.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/tv.png	(from https://andit.co/projects/html/and-tour/demo/hotel-details.html)
13:00:37	340/340	---M--	200	added ('OK')	image/png	etag:%22154-641af539-7a6a4b399a902909;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/gym.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/gym.png	(from https://andit.co/projects/html/and-tour/demo/hotel-details.html)
13:00:37	370/370	---M--	200	added ('OK')	image/png	etag:%22172-641af555-75c61eb7eabb4b14;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/wifi.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/wifi.png	(from https://andit.co/projects/html/and-tour/demo/hotel-details.html)
13:00:43	13477/13477	---M--	200	added ('OK')	image/png	etag:%2234a5-641af51f-4e6c565a7e9734e3;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/hotel/small-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/hotel/small-1.png	(from https://andit.co/projects/html/and-tour/demo/hotel-details.html)
13:00:44	11922/11922	---M--	200	added ('OK')	image/png	etag:%222e92-641af520-205432df1d829a02;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/hotel/small-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/hotel/small-2.png	(from https://andit.co/projects/html/and-tour/demo/hotel-details.html)
13:00:47	167680/167680	---M--	200	added ('OK')	image/png	etag:%2228f00-641af51b-3f4fdf049c423ece;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/hotel/hotel-list-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/hotel/hotel-list-4.png	(from https://andit.co/projects/html/and-tour/demo/hotel-search-list.html)
13:00:50	12721/12721	---M--	200	added ('OK')	image/png	etag:%2231b1-641af520-67b61d6b398ffd2c;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/hotel/small-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/hotel/small-3.png	(from https://andit.co/projects/html/and-tour/demo/hotel-details.html)
13:00:51	12351/12351	---M--	200	added ('OK')	image/png	etag:%22303f-641af522-e8352f84b7d1bbf9;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/hotel/small-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/hotel/small-4.png	(from https://andit.co/projects/html/and-tour/demo/hotel-details.html)
13:00:55	15659/15659	---M--	200	added ('OK')	image/png	etag:%223d2b-641af522-8a8c43b030972739;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/hotel/small-5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/hotel/small-5.png	(from https://andit.co/projects/html/and-tour/demo/hotel-details.html)
13:01:00	249059/249059	---M--	200	added ('OK')	image/png	etag:%223cce3-641af51c-a5120c5e066ddc88;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/hotel/hotel-list-5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/hotel/hotel-list-5.png	(from https://andit.co/projects/html/and-tour/demo/hotel-search-list.html)
13:01:07	12696/12696	---M--	200	added ('OK')	image/png	etag:%223198-641af523-b01eac0520891d4c;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/hotel/small-6.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/hotel/small-6.png	(from https://andit.co/projects/html/and-tour/demo/hotel-details.html)
13:01:14	29518/29518	---M--	200	added ('OK')	image/png	etag:%22734e-641af51d-3d33ee80eae4a983;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/hotel/room-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/hotel/room-1.png	(from https://andit.co/projects/html/and-tour/demo/hotel-details.html)
13:01:15	199544/199544	---M--	200	added ('OK')	image/png	etag:%2230b78-641af516-270be4ec7a0f0c9b;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/hotel/hotel-big-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/hotel/hotel-big-1.png	(from https://andit.co/projects/html/and-tour/demo/hotel-details.html)
13:01:19	19990/19990	---M--	200	added ('OK')	image/png	etag:%224e16-641af51d-82e4e0d4e44e4d38;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/hotel/room-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/hotel/room-2.png	(from https://andit.co/projects/html/and-tour/demo/hotel-details.html)
13:01:21	22118/22118	---M--	200	added ('OK')	image/png	etag:%225666-641af51f-3644c66719a27bd;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/hotel/room-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/hotel/room-3.png	(from https://andit.co/projects/html/and-tour/demo/hotel-details.html)
13:01:34	607/607	---M--	200	added ('OK')	image/png	etag:%2225f-641af52e-d04eba23d87ab39;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/check-black.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/check-black.png	(from https://andit.co/projects/html/and-tour/demo/visa-info.html)
13:01:36	647/647	---M--	200	added ('OK')	image/png	etag:%22287-641af54f-622a7c3981da651d;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/support.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/support.png	(from https://andit.co/projects/html/and-tour/demo/visa-info.html)
13:01:38	716/716	---M--	200	added ('OK')	image/png	etag:%222cc-641af530-2a2b61f58d68e57;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/dolor.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/dolor.png	(from https://andit.co/projects/html/and-tour/demo/visa-info.html)
13:02:24	343033/343033	---M--	200	added ('OK')	image/png	etag:%2253bf9-641af4b4-9ab098ee1c98674c;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/banner/usa.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/banner/usa.png	(from https://andit.co/projects/html/and-tour/demo/visa-details.html)
13:02:27	1964/1964	---M--	200	added ('OK')	image/png	etag:%227ac-641af53e-940d619b5112b44;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/pdf.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/pdf.png	(from https://andit.co/projects/html/and-tour/demo/visa-info.html)
13:03:10	123403/123403	---M--	200	added ('OK')	image/png	etag:%221e20b-641af495-393a15097283ad4a;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-1.png	(from https://andit.co/projects/html/and-tour/demo/apartment-search.html)
13:03:28	238522/238522	---M--	200	added ('OK')	image/png	etag:%223a3ba-641af4da-49014241ed48a148;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/visa_info-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/visa_info-1.png	(from https://andit.co/projects/html/and-tour/demo/visa-info.html)
13:03:31	374901/374901	---M--	200	added ('OK')	image/png	etag:%225b875-641af4d1-33c5d29aad0ac6f0;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/side_img.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/side_img.png	(from https://andit.co/projects/html/and-tour/demo/visa-info.html)
13:03:36	196401/196401	---M--	200	added ('OK')	image/png	etag:%222ff31-641af497-55cf17a3f4cc3529;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-3.png	(from https://andit.co/projects/html/and-tour/demo/apartment-search.html)
13:03:37	150223/150223	---M--	200	added ('OK')	image/png	etag:%2224acf-641af497-7cd230ac092a8255;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-4.png	(from https://andit.co/projects/html/and-tour/demo/apartment-search.html)
13:03:39	132310/132310	---M--	200	added ('OK')	image/png	etag:%22204d6-641af495-3509052c9206324c;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-2.png	(from https://andit.co/projects/html/and-tour/demo/apartment-search.html)
13:03:39	607691/607691	---M--	200	added ('OK')	image/png	etag:%22945cb-641af4b2-218d721d19bef909;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/banner/edu.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/banner/edu.png	(from https://andit.co/projects/html/and-tour/demo/visa-info.html)
13:03:40	127205/127205	---M--	200	added ('OK')	image/png	etag:%221f0e5-641af49a-a11b1e98c514d0cf;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-5.png	(from https://andit.co/projects/html/and-tour/demo/apartment-search.html)
13:03:41	123192/123192	---M--	200	added ('OK')	image/png	etag:%221e138-641af49a-5cef68d49a9cc3cd;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-6.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-6.png	(from https://andit.co/projects/html/and-tour/demo/apartment-search.html)
13:03:43	149038/149038	---M--	200	added ('OK')	image/png	etag:%222462e-641af49c-1aaca2556b85fc84;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-list-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-list-2.png	(from https://andit.co/projects/html/and-tour/demo/apartment-search-list.html)
13:03:44	148334/148334	---M--	200	added ('OK')	image/png	etag:%222436e-641af49c-8bd6fc6b8b3b1af;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-list-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-list-1.png	(from https://andit.co/projects/html/and-tour/demo/apartment-search-list.html)
13:03:44	176425/176425	---M--	200	added ('OK')	image/png	etag:%222b129-641af4a0-ae774c4ee7f323d9;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-list-5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-list-5.png	(from https://andit.co/projects/html/and-tour/demo/apartment-search-list.html)
13:03:44	98169/98169	---M--	200	added ('OK')	image/png	etag:%2217f79-641af49e-d549ad6fb0d084b6;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-list-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-list-4.png	(from https://andit.co/projects/html/and-tour/demo/apartment-search-list.html)
13:03:44	12486/12486	---M--	200	added ('OK')	image/png	etag:%2230c6-641af4b8-6082cf21d6606ab0;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/bus/bus-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/bus/bus-1.png	(from https://andit.co/projects/html/and-tour/demo/bus-search-list.html)
13:03:45	9888/9888	---M--	200	added ('OK')	image/png	etag:%2226a0-641af4b8-cb7f110975fb067d;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/bus/bus-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/bus/bus-2.png	(from https://andit.co/projects/html/and-tour/demo/bus-search-list.html)
13:03:45	10599/10599	---M--	200	added ('OK')	image/png	etag:%222967-641af4ba-c29b50ac7b34738e;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/bus/bus-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/bus/bus-3.png	(from https://andit.co/projects/html/and-tour/demo/bus-search-list.html)
13:03:45	7189/7189	---M--	200	added ('OK')	image/png	etag:%221c15-641af4ba-d424e59ea24f0160;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/bus/bus-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/bus/bus-4.png	(from https://andit.co/projects/html/and-tour/demo/bus-search-list.html)
13:03:46	179234/179234	---M--	200	added ('OK')	image/png	etag:%222bc22-641af49e-a64c9a6ffa8b0f41;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-list-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/apartment/apartment-list-3.png	(from https://andit.co/projects/html/and-tour/demo/apartment-search-list.html)
13:03:46	8438/8438	---M--	200	added ('OK')	image/png	etag:%2220f6-641af4bb-c978c8b20ff1a37a;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/bus/bus-5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/bus/bus-5.png	(from https://andit.co/projects/html/and-tour/demo/bus-search-list.html)
13:03:46	5227/5227	---M--	200	added ('OK')	image/png	etag:%22146b-641af4c5-468fc25702f1ebdf;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/bus_seat.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/bus_seat.png	(from https://andit.co/projects/html/and-tour/demo/bus-search-list.html)
13:03:47	428/428	---M--	200	added ('OK')	image/png	etag:%221ac-641af546-b1f67137e7dea80;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/seat-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/seat-1.png	(from https://andit.co/projects/html/and-tour/demo/bus-search-list.html)
13:03:47	327/327	---M--	200	added ('OK')	image/png	etag:%22147-641af547-f144341b5baf03a5;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/seat-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/seat-2.png	(from https://andit.co/projects/html/and-tour/demo/bus-search-list.html)
13:03:48	459/459	---M--	200	added ('OK')	image/png	etag:%221cb-641af548-335ab25f118bdb0f;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/seat-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/seat-3.png	(from https://andit.co/projects/html/and-tour/demo/bus-search-list.html)
13:03:50	123735/123735	---M--	200	added ('OK')	image/png	etag:%221e357-641af4e0-2ed8f235646d9693;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-2.png	(from https://andit.co/projects/html/and-tour/demo/cruise-search-list.html)
13:03:50	175270/175270	---M--	200	added ('OK')	image/png	etag:%222aca6-641af4e0-f812d7dedd361ac9;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-1.png	(from https://andit.co/projects/html/and-tour/demo/cruise-search-list.html)
13:03:52	188329/188329	---M--	200	added ('OK')	image/png	etag:%222dfa9-641af4e2-8dfb4d547c14de95;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-4.png	(from https://andit.co/projects/html/and-tour/demo/cruise-search-list.html)
13:03:52	150139/150139	---M--	200	added ('OK')	image/png	etag:%2224a7b-641af4e4-c61879c25db38794;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-5.png	(from https://andit.co/projects/html/and-tour/demo/cruise-search-list.html)
13:03:54	38585/38585	---M--	200	added ('OK')	image/png	etag:%2296b9-641af4e6-5a049c23f54c69ff;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-slider-sm-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-slider-sm-1.png	(from https://andit.co/projects/html/and-tour/demo/cruise-details.html)
13:03:54	167720/167720	---M--	200	added ('OK')	image/png	etag:%2228f28-641af4e2-7b487f03b85c1b6a;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-3.png	(from https://andit.co/projects/html/and-tour/demo/cruise-search-list.html)
13:03:54	31600/31600	---M--	200	added ('OK')	image/png	etag:%227b70-641af4e7-10556a20d39854c3;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-slider-sm-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-slider-sm-2.png	(from https://andit.co/projects/html/and-tour/demo/cruise-details.html)
13:03:55	37849/37849	---M--	200	added ('OK')	image/png	etag:%2293d9-641af4e8-e73c4362a58f50d5;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-slider-sm-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-slider-sm-3.png	(from https://andit.co/projects/html/and-tour/demo/cruise-details.html)
13:03:55	42809/42809	---M--	200	added ('OK')	image/png	etag:%22a739-641af4e9-6041092810a04626;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-slider-sm-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-slider-sm-4.png	(from https://andit.co/projects/html/and-tour/demo/cruise-details.html)
13:03:55	43070/43070	---M--	200	added ('OK')	image/png	etag:%22a83e-641af4ea-9cdceb6a75a30ad7;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-slider-sm-5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-slider-sm-5.png	(from https://andit.co/projects/html/and-tour/demo/cruise-details.html)
13:03:56	37726/37726	---M--	200	added ('OK')	image/png	etag:%22935e-641af4ea-40e471de7ea8a08d;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-slider-sm-6.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/cruise/cruise-slider-sm-6.png	(from https://andit.co/projects/html/and-tour/demo/cruise-details.html)
